Сыры и творог,Сыр Красная цена Российский,28.0,22.5,0.0,342
Сыры и творог,Сыр Красная цена Голландский,26.8,25.2,0.0,334
Сыры и творог,Сыр Костромской,25.2,26.3,0.0,345
Сыры и творог,Сыр Копчёный,27.7,25.3,7.3,380
Сыры и творог,Сыр Комте,28.4,32.0,0.0,407
Сыры и творог,Сыр колбасный копчёный,23.0,19.0,0.0,271
Сыры и творог,Сыр Кобрин Черный принц,25.2,22.0,0.0,328
Сыры и творог,Сыр Козий,21.3,21.7,0.7,290
Сыры и творог,Сыр Кисломолочный,31.0,0.7,0.3,133
Сыры и творог,Сыр Киприно Light 15%,29.5,15.0,0.0,260
Сыры и творог,Сыр Качокавалло,22.6,13.1,0.0,209
Сыры и творог,Сыр Кастелло Данаблю,19.7,28.6,0.7,339
Сыры и творог,Сыр Кастелло Бри,19.0,24.0,1.0,296
Сыры и творог,Сыр Карат Янтарь плавленый,12.0,26.4,3.1,297
Сыры и творог,Сыр Карат шоколадный плавленый,11.6,18.5,25.8,311
Сыры и творог,Сыр Карат с луком для супа плавленый,16.4,28.6,0.0,323
Сыры и творог,Сыр Карат с грибами для супа плавленый,15.9,25.9,1.9,304
Сыры и творог,Сыр Карат Орбита плавленый,24.7,8.0,0.0,171
Сыры и творог,Сыр Карат кисломолочный плавленый,14.1,18.0,3.7,233
Сыры и творог,Творожок Чудо киви-банан,4.4,4.2,16.9,123
Сыры и творог,Творожок Чудо клубника,4.4,4.2,18.6,130
Сыры и творог,Творожок Чудо вишня-черешня,4.4,4.0,20.2,134
Детское питание,Творожок Растишка с черникой,6.3,3.5,14.5,115
Детское питание,Творожок Растишка с клубникой,6.3,3.5,14.5,115
Детское питание,Творожок Растишка с вишней,6.3,3.5,14.5,115
Детское питание,Творожок Растишка с абрикосом,6.3,3.5,14.5,115
Сыры и творог,Творожок Ирменский 0.5% с ванилином,16.0,0.5,10.0,108
Сыры и творог,Творожный продукт Чудо со вкусом ванили с шоколадным соусом,4.2,5.6,17.3,136
Сыры и творог,Творожный продукт Снеда Домашний рассыпчатый 12%,6.0,12.0,1.8,139
Сыры и творог,Творожный продукт Буренкин луг СЗМЖ 30%,4.0,30.0,2.1,290
Сыры и творог,Творожная масса с курагой,9.0,23.0,29.0,357
Сыры и творог,Творожная масса с изюмом,6.8,21.6,29.9,343
Сыры и творог,Творожная масса Останкинское Особая с курагой 23%,7.7,20.7,30.2,338
Сыры и творог,Творожная масса,7.1,23.0,27.5,341
Детское питание,Творог Тёма с абрикосом,7.6,4.2,11.2,113
Сыры и творог,Творог Серышевский обезжиренный,18.0,1.8,3.3,85
Сыры и творог,Творог Село Зелёное обезжиренный,18.0,0.5,3.3,90
Сыры и творог,Творог Село Зелёное 5%,16.0,5.0,3.0,121
Сыры и творог,Творог Свитлогорье 4% мягкий,9.3,4.0,1.3,80
Сыры и творог,Творог Свежее Завтра 9%,16.0,9.0,3.0,157
Сыры и творог,Творог Свежее Завтра 5%,16.0,5.0,3.0,121
Сыры и творог,Творог Савушкин Хуторок 1%,18.0,1.0,1.3,86
Сыры и творог,Творог Савушкин Хуторок 0% рассыпчатый,18.3,0.1,1.3,79
Сыры и творог,Творог Савушкин продукт 5% Мягкий Нежный,8.5,5.0,1.6,85
Сыры и творог,Творог Романов Луг 5% мягкий,8.5,5.0,3.0,90
Сыры и творог,Творог Савушкин продукт 0% обезжиренный Мягкий Нежный,10.0,0.1,1.0,45
Сыры и творог,Творог Простоквашино 9% классический,16.0,9.0,3.0,157
Сыры и творог,Творог Простоквашино 5% классический,16.0,5.0,3.0,121
Сыры и творог,Творог Простоквашино 5% зерненый с черникой,10.3,4.0,13.1,127
Сыры и творог,Творог Простоквашино 5% зерненый с персиком,10.3,4.0,13.1,130
Сыры и творог,Творог Простоквашино 5% зерненый с малиной,10.3,4.0,12.2,126
Сыры и творог,Творог Простоквашино 5% зерненый с клубникой,10.3,5.0,12.5,127
Сыры и творог,Творог Простоквашино 5% зерненый,12.7,5.0,2.4,105
Сыры и творог,Творог Простоквашино 2% нежирный,18.0,2.0,3.3,103
Сыры и творог,Творог Пискарёвский 5%,16.0,5.0,3.0,121
Сыры и творог,Творог Простоквашино 0% мягкий,12.0,0.1,3.5,63
Сыры и творог,Творог Останкинский обезжиренный,13.5,0.1,3.3,68
Сыры и творог,Творог мягкий нежный обезжиренный,7.0,0.0,1.0,32
Сыры и творог,Творог Милава обезжиренный,18.0,0.0,1.2,75
Сыры и творог,Творог Милава 9% натуральный,15.0,9.0,1.5,147
Сыры и творог,Творог Милава 4% мягкий,11.2,4.0,1.3,85
Сыры и творог,Творог Лосево 0%,18.0,0.0,3.3,85
Сыры и творог,Творог Козельский обезжиренный,18.0,0.0,3.3,85
Сыры и творог,Творог Ласковое лето 3% зерненый,15.1,3.0,2.2,96
Сыры и творог,Творог Козельский 9%,16.0,9.0,3.0,157
Сыры и творог,Творог Козельский 5%,16.0,5.0,3.0,121
Сыры и творог,Творог Карат зернёный домашний 4%,14.0,4.0,2.0,100
Сыры и творог,Творог Искренне Ваш 5% с семенами льна,17.0,5.0,2.3,122
Сыры и творог,Творог Избёнка (ВкусВилл) 9%,16.0,9.0,3.0,157
Сыры и творог,Творог Избёнка (ВкусВилл) 6% мягкий с наполнителем Черника двухслойный,7.0,6.0,12.5,132
Сыры и творог,Творог Избёнка (ВкусВилл) 1% рассыпчатый,18.0,1.0,2.0,89
Детское питание,Творог Здрайверы Персик 3.6%,6.0,3.6,14.0,112
Сыры и творог,Творог Избёнка (ВкусВилл) 0% мягкий обезжиренный,7.0,0.7,2.6,43
Сыры и творог,Творог Избёнка (ВкусВилл) 5% из топленого молока,16.0,5.0,3.0,121
Детское питание,Творог Здрайверы Клубника 3.6%,6.0,3.6,14.0,112
Сыры и творог,Творог Домик в деревне 9%,16.0,9.0,2.0,153
Сыры и творог,Творог Домик в деревне 0.2%,16.0,0.2,1.8,73
Сыры и творог,Творог Домик в деревне 0.1%,10.0,0.1,3.5,55
Сыры и творог,Творог домашний (из молока 1%),17.6,6.4,11.3,166
Сыры и творог,Творог Вологжанка 9%,15.0,9.0,3.0,153
Сыры и творог,Творог Вологжанка 5%,15.0,5.0,3.0,53
Сыры и творог,Творог Вологжанка 0-1.8% обезжиренный,16.0,1.8,3.3,93
Сыры и творог,Творог Вкусняев 5% зерненый,16.0,5.0,3.0,121
Сыры и творог,Творог Вкусный день обезжиренный,18.0,0.0,3.3,85
Сыры и творог,Творог Вкуснотеево 0.5% обезжиренный,18.0,0.5,3.3,90
Сыры и творог,Творог Брест-Литовск 3% Классический,16.7,3.0,1.4,97
Сыры и творог,Творог Благода 7.5% низкокалорийный,16.0,7.5,3.0,144
Сыры и творог,Творог Благода 12% Крестьянский,14.0,12.0,2.0,175
Сыры и творог,Творог Белый медведь 5%,16.0,5.0,3.0,145
Сыры и творог,Творог Благода 1.8% обезжиренный,16.0,1.8,3.3,93
Сыры и творог,Творог Б.Ю. Александров Персик-груша 4.2%,7.2,4.2,9.1,103
Сыры и творог,Творог Б.Ю. Александров с шоколадной крошкой 4.2%,6.9,7.2,9.8,132
Сыры и творог,Творог Б.Ю. Александров Клубника 4.2%,7.2,4.2,9.1,103
Сыры и творог,Творог альбуминовый,11.0,0.0,2.0,52
Сыры и творог,Творог АИСФеР Правильный 9% рассыпчатый,16.0,9.0,3.0,157
Детское питание,Творог Агуша Яблоко и Банан 3.9%,7.3,3.9,10.2,105
Детское питание,Творог Агуша Классический 4.5%,8.5,4.5,3.5,89
Детское питание,Творог Агуша Черника 3.9%,7.3,3.9,10.2,105
Овощи и зелень,Фасоль варёная,7.8,0.5,21.5,123
Овощи и зелень,Фасоль Бондюэль красная с кукурузой в мексиканском соусе,4.6,3.1,18.3,120
Овощи и зелень,Фасоль Бондюэль красная консервированная,6.7,0.3,17.4,99
Детское питание,Творог Агуша Абрикос и Морковь 3.9%,7.3,3.9,10.2,105
Овощи и зелень,Фасоль Бондюэль красная в томатном соусе чили,5.8,2.8,19.0,124
Овощи и зелень,Фасоль Бондюэль красная в соусе Чили,5.5,3.0,19.0,112
Овощи и зелень,Фасоль Бондюэль коричневая со сладким перцем в соусе Кайен,2.6,0.4,7.6,44
Овощи и зелень,Фасоль Бондюэль зелёная стручковая замороженная,1.9,0.2,7.6,28
Овощи и зелень,Фасоль Бондюэль зелёная резаная,1.4,0.2,4.4,25
Овощи и зелень,Фасоль Бондюэль белая Пикантная в томатном соусе,5.5,3.0,19.0,125
Овощи и зелень,Фасоль Бондюэль белая в томатном соусе,5.4,0.3,20.3,106
Овощи и зелень,Фасоль Бондюэль белая консервированная,6.7,0.3,17.4,99
Овощи и зелень,Фасоль белая консервированная,6.7,0.0,16.0,91
Овощи и зелень,Фасоль белая,20.9,1.8,64.0,325
Крупы и каши,Фасоль Агро-Альянс красная Red Kidney,21.0,2.0,62.0,350
Крупы и каши,Фасоль Агро-Альянс белая,21.0,2.0,62.0,350
Крупы и каши,Фасоль Агро-Альянс Black Eye (Черный глаз),23.0,1.0,60.0,340
Овощи и зелень,Фасоль Hortex стручковая резаная,2.2,0.2,3.3,31
Овощи и зелень,Фасоль Heinz в томатном соусе,4.9,0.2,12.9,73
Овощи и зелень,Фасоль 4 сезона золотистая стручковая нарезанная,3.1,0.3,3.1,28
Овощи и зелень,Фасоль 4 сезона зелёная стручковая нарезанная,3.1,0.3,3.1,28
